customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount,cluster
279,57,Male,95,Hawaii,24,True,M,Orange,Express,True,Debit Card,3.7,3.9583333333333335,3
280,23,Male,69,Arkansas,38,True,L,Turquoise,Standard,True,Bank Transfer,4.0,1.8157894736842106,3
286,29,Male,39,Kentucky,4,True,XL,Yellow,Express,True,Debit Card,4.8,9.75,3
292,57,Male,26,Delaware,41,True,XL,Violet,Next Day Air,True,Bank Transfer,3.3,0.6341463414634146,3
294,69,Male,39,Connecticut,34,True,M,White,Express,True,PayPal,2.7,1.1470588235294117,3
298,48,Male,26,Delaware,5,True,XL,Purple,Standard,True,Credit Card,4.4,5.2,3
301,29,Male,98,Iowa,25,True,M,Teal,Store Pickup,True,PayPal,4.4,3.92,3
303,37,Male,44,Delaware,28,True,L,Olive,Express,True,Bank Transfer,3.6,1.5714285714285714,3
308,29,Male,32,Florida,4,True,M,Orange,Free Shipping,True,Credit Card,3.2,8.0,3
320,47,Male,74,Maine,2,True,XL,White,Standard,True,Cash,2.6,37.0,3
321,66,Male,72,Kansas,29,True,L,White,Standard,True,Debit Card,4.9,2.4827586206896552,3
328,61,Male,42,Iowa,37,True,M,Teal,Free Shipping,True,PayPal,3.1,1.135135135135135,3
329,48,Male,50,Florida,10,True,M,Yellow,Free Shipping,True,Credit Card,2.8,5.0,3
334,39,Male,64,Alaska,16,True,M,Teal,Standard,True,Bank Transfer,4.5,4.0,3
351,42,Male,68,Kentucky,48,True,M,Violet,2-Day Shipping,True,Bank Transfer,2.6,1.4166666666666667,3
358,18,Male,56,Arkansas,17,True,M,Olive,Standard,True,Credit Card,4.0,3.2941176470588234,3
360,31,Male,74,Georgia,31,True,M,Olive,Store Pickup,True,Credit Card,3.0,2.3870967741935485,3
364,55,Male,88,Florida,43,True,L,Yellow,Free Shipping,True,Bank Transfer,3.1,2.046511627906977,3
383,28,Male,76,California,48,True,M,Peach,Store Pickup,True,PayPal,3.2,1.5833333333333333,3
388,45,Male,93,Georgia,39,True,L,Silver,Store Pickup,True,PayPal,4.6,2.3846153846153846,3
409,34,Male,66,Alabama,37,True,L,White,Express,True,Cash,3.4,1.7837837837837838,3
413,24,Male,74,Maine,4,True,M,Yellow,Store Pickup,True,Bank Transfer,3.1,18.5,3
419,18,Male,73,Illinois,28,True,L,Purple,Standard,True,Venmo,3.0,2.607142857142857,3
422,38,Male,40,Kentucky,49,True,M,Violet,Standard,True,Cash,3.5,0.8163265306122449,3
427,43,Male,71,Louisiana,20,True,M,Violet,Express,True,Credit Card,4.7,3.55,3
434,49,Male,92,Alabama,24,True,M,Orange,Store Pickup,True,Credit Card,3.2,3.8333333333333335,3
439,52,Male,23,Iowa,13,True,M,Turquoise,Express,True,Credit Card,4.3,1.7692307692307692,3
440,62,Male,50,Idaho,32,True,M,Turquoise,Free Shipping,True,Cash,3.4,1.5625,3
442,43,Male,81,Florida,33,True,M,Maroon,Standard,True,Credit Card,4.2,2.4545454545454546,3
445,48,Male,20,California,32,True,M,Red,Store Pickup,True,Debit Card,4.3,0.625,3
446,42,Male,29,Iowa,19,True,M,Olive,Standard,True,Venmo,4.9,1.5263157894736843,3
463,59,Male,81,Illinois,49,True,M,White,Express,True,Venmo,3.3,1.653061224489796,3
464,37,Male,81,Georgia,30,True,S,Orange,Standard,True,Venmo,2.7,2.7,3
465,23,Male,52,Alabama,46,True,M,Silver,Next Day Air,True,PayPal,4.7,1.1304347826086956,3
469,34,Male,38,Georgia,17,True,S,Peach,Free Shipping,True,Cash,5.0,2.235294117647059,3
470,21,Male,46,Alabama,31,True,L,Pink,2-Day Shipping,True,Debit Card,4.1,1.4838709677419355,3
475,62,Male,76,Arkansas,16,True,XL,Maroon,2-Day Shipping,True,Cash,2.6,4.75,3
479,35,Male,43,Kansas,49,True,XL,Turquoise,Free Shipping,True,Venmo,3.2,0.8775510204081632,3
480,39,Male,84,Iowa,44,True,L,Yellow,Store Pickup,True,Venmo,3.3,1.9090909090909092,3
483,41,Male,42,Connecticut,12,True,M,Yellow,2-Day Shipping,True,Venmo,2.5,3.5,3
488,41,Male,68,Iowa,23,True,L,Red,Store Pickup,True,Credit Card,4.4,2.9565217391304346,3
491,57,Male,42,Colorado,48,True,M,Silver,2-Day Shipping,True,Cash,4.2,0.875,3
497,30,Male,63,California,32,True,S,Maroon,Express,True,Venmo,3.3,1.96875,3
507,28,Male,40,Georgia,49,True,M,Olive,2-Day Shipping,True,Debit Card,2.7,0.8163265306122449,3
509,27,Male,20,Illinois,32,True,S,Yellow,Store Pickup,True,PayPal,3.7,0.625,3
512,61,Male,46,Hawaii,9,True,L,Yellow,Free Shipping,True,PayPal,3.1,5.111111111111111,3
515,64,Male,62,Indiana,48,True,S,Olive,Standard,True,PayPal,4.3,1.2916666666666667,3
524,46,Male,40,Delaware,6,True,M,Orange,Express,True,PayPal,4.9,6.666666666666667,3
530,32,Male,84,California,7,True,M,Orange,Standard,True,Credit Card,3.7,12.0,3
535,65,Male,72,Florida,5,True,L,Pink,Next Day Air,True,PayPal,4.5,14.4,3
537,44,Male,84,Illinois,17,True,S,Maroon,Store Pickup,True,Debit Card,4.4,4.9411764705882355,3
543,27,Male,79,Illinois,36,True,XL,Teal,Next Day Air,True,Cash,4.6,2.1944444444444446,3
544,53,Male,98,Alabama,12,True,S,Red,Express,True,Credit Card,4.3,8.166666666666666,3
550,31,Male,29,Arizona,38,True,S,Olive,Express,True,Venmo,3.6,0.7631578947368421,3
551,62,Male,62,Georgia,13,True,M,Olive,Store Pickup,True,PayPal,3.3,4.769230769230769,3
554,63,Male,59,Florida,16,True,M,White,Express,True,Credit Card,3.2,3.6875,3
556,63,Male,57,Maine,38,True,M,White,Express,True,Venmo,4.8,1.5,3
558,18,Male,60,Alaska,32,True,M,White,Free Shipping,True,Debit Card,2.9,1.875,3
559,50,Male,77,Iowa,44,True,L,Teal,Express,True,Debit Card,3.2,1.75,3
561,25,Male,48,Louisiana,13,True,L,Red,Free Shipping,True,Debit Card,3.3,3.6923076923076925,3
565,67,Male,58,Florida,31,True,M,Olive,Next Day Air,True,Bank Transfer,3.4,1.8709677419354838,3
570,65,Male,33,Alabama,47,True,M,Pink,Express,True,Credit Card,4.4,0.7021276595744681,3
571,65,Male,99,Iowa,21,True,XL,Purple,Standard,True,Cash,4.1,4.714285714285714,3
580,58,Male,41,California,49,True,M,Violet,Free Shipping,True,Credit Card,3.7,0.8367346938775511,3
581,49,Male,80,Iowa,11,True,M,Orange,Free Shipping,True,PayPal,4.1,7.2727272727272725,3
583,40,Male,77,Colorado,3,True,L,Turquoise,Store Pickup,True,Bank Transfer,4.9,25.666666666666668,3
584,25,Male,78,California,39,True,L,Yellow,Store Pickup,True,PayPal,4.0,2.0,3
585,70,Male,94,Indiana,21,True,M,White,Free Shipping,True,Debit Card,4.7,4.476190476190476,3
591,64,Male,39,Alaska,31,True,S,Turquoise,Standard,True,Venmo,4.6,1.2580645161290323,3
596,30,Male,77,Delaware,48,True,M,Silver,Next Day Air,True,PayPal,3.6,1.6041666666666667,3
608,47,Male,23,Indiana,45,True,L,Purple,Next Day Air,True,Cash,2.8,0.5111111111111111,3
618,50,Male,57,Colorado,3,True,M,Maroon,Standard,True,Bank Transfer,2.6,19.0,3
622,51,Male,27,Kansas,46,True,S,Red,Store Pickup,True,Credit Card,4.4,0.5869565217391305,3
623,69,Male,63,Georgia,45,True,S,Peach,Next Day Air,True,Bank Transfer,4.0,1.4,3
626,49,Male,79,Delaware,2,True,M,Red,Next Day Air,True,Venmo,4.0,39.5,3
642,47,Male,78,Alaska,24,True,M,Red,2-Day Shipping,True,Credit Card,3.9,3.25,3
643,64,Male,25,Arkansas,15,True,L,Red,2-Day Shipping,True,Debit Card,2.8,1.6666666666666667,3
647,51,Male,54,Indiana,20,True,XL,Pink,Standard,True,Venmo,4.9,2.7,3
650,53,Male,93,Delaware,34,True,L,Orange,Store Pickup,True,PayPal,4.2,2.735294117647059,3
652,32,Male,32,Arkansas,42,True,L,Yellow,Next Day Air,True,Venmo,2.9,0.7619047619047619,3
658,48,Male,80,Arizona,7,True,M,White,Free Shipping,True,PayPal,4.3,11.428571428571429,3
659,62,Male,37,Louisiana,21,True,S,White,Store Pickup,True,Venmo,4.9,1.7619047619047619,3
667,35,Male,26,Colorado,31,True,L,Turquoise,Free Shipping,True,Debit Card,3.1,0.8387096774193549,3
669,49,Male,85,Hawaii,36,True,S,Turquoise,Express,True,Bank Transfer,2.9,2.361111111111111,3
671,63,Male,41,Louisiana,38,True,XL,Purple,Next Day Air,True,Cash,4.8,1.0789473684210527,3
676,64,Male,86,Arkansas,10,True,M,Yellow,2-Day Shipping,True,Cash,2.6,8.6,3
677,28,Male,60,Connecticut,39,True,M,Peach,2-Day Shipping,True,Venmo,2.9,1.5384615384615385,3
679,27,Male,74,Maine,26,True,M,Teal,Store Pickup,True,Debit Card,3.3,2.8461538461538463,3
682,30,Male,59,Louisiana,25,True,XL,Purple,2-Day Shipping,True,Credit Card,3.8,2.36,3
685,63,Male,82,Alabama,43,True,M,Yellow,Express,True,Debit Card,4.7,1.9069767441860466,3
691,25,Male,68,Alaska,46,True,XL,Red,Standard,True,Bank Transfer,4.8,1.4782608695652173,3
699,55,Male,41,Iowa,41,True,M,Yellow,Standard,True,Debit Card,3.8,1.0,3
702,51,Male,90,Idaho,6,True,L,Red,Next Day Air,True,Debit Card,3.3,15.0,3
704,63,Male,87,Connecticut,22,True,L,Pink,Standard,True,Venmo,3.0,3.9545454545454546,3
707,46,Male,47,Iowa,28,True,L,Turquoise,Express,True,Debit Card,4.8,1.6785714285714286,3
708,59,Male,38,Louisiana,22,True,L,Purple,Next Day Air,True,Venmo,3.7,1.7272727272727273,3
719,22,Male,22,Florida,26,True,M,Peach,Standard,True,Bank Transfer,4.6,0.8461538461538461,3
722,43,Male,57,California,42,True,L,Silver,Next Day Air,True,Debit Card,4.4,1.3571428571428572,3
732,43,Male,28,Arkansas,31,True,M,Red,Free Shipping,True,PayPal,3.5,0.9032258064516129,3
737,18,Male,58,Colorado,33,True,L,Maroon,2-Day Shipping,True,Credit Card,2.9,1.7575757575757576,3
756,66,Male,24,Florida,23,True,M,Violet,Free Shipping,True,PayPal,3.3,1.0434782608695652,3
766,54,Male,99,Alaska,14,True,M,Pink,Store Pickup,True,Cash,3.0,7.071428571428571,3
769,64,Male,95,Illinois,46,True,XL,Red,Express,True,Venmo,2.6,2.0652173913043477,3
770,52,Male,100,Delaware,9,True,M,Silver,Store Pickup,True,PayPal,4.3,11.11111111111111,3
773,18,Male,22,Illinois,41,True,L,Teal,Free Shipping,True,Debit Card,3.6,0.5365853658536586,3
777,49,Male,60,Alabama,9,True,M,Maroon,Standard,True,Venmo,5.0,6.666666666666667,3
784,63,Male,65,Louisiana,39,True,L,Purple,Next Day Air,True,PayPal,4.5,1.6666666666666667,3
785,31,Male,72,Alabama,42,True,M,Peach,Store Pickup,True,Bank Transfer,3.2,1.7142857142857142,3
786,46,Male,62,Louisiana,38,True,S,Purple,Next Day Air,True,PayPal,4.0,1.631578947368421,3
787,70,Male,21,Indiana,17,True,S,Teal,Express,True,Bank Transfer,4.8,1.2352941176470589,3
790,33,Male,84,Idaho,5,True,S,Purple,Standard,True,Credit Card,2.7,16.8,3
794,24,Male,35,Alabama,17,True,L,Maroon,Free Shipping,True,Credit Card,3.8,2.0588235294117645,3
795,69,Male,50,Kentucky,11,True,XL,Yellow,Store Pickup,True,Debit Card,4.2,4.545454545454546,3
799,29,Male,39,Alaska,49,True,M,Violet,2-Day Shipping,True,PayPal,3.8,0.7959183673469388,3
803,38,Male,41,Delaware,3,True,M,Teal,Next Day Air,True,Bank Transfer,3.5,13.666666666666666,3
804,32,Male,38,Connecticut,31,True,L,Silver,Express,True,Venmo,2.8,1.2258064516129032,3
806,41,Male,30,Connecticut,41,True,L,White,Next Day Air,True,Debit Card,3.7,0.7317073170731707,3
813,64,Male,56,Alaska,33,True,M,Olive,Standard,True,Credit Card,3.2,1.696969696969697,3
819,59,Male,91,Idaho,35,True,M,Peach,Store Pickup,True,Debit Card,4.9,2.6,3
820,55,Male,36,Colorado,29,True,S,Teal,Next Day Air,True,Debit Card,4.8,1.2413793103448276,3
821,56,Male,39,Louisiana,28,True,M,Turquoise,2-Day Shipping,True,Debit Card,2.5,1.3928571428571428,3
825,61,Male,94,Georgia,49,True,M,White,Store Pickup,True,Cash,3.0,1.9183673469387754,3
830,42,Male,57,Idaho,15,True,S,Silver,2-Day Shipping,True,Credit Card,3.1,3.8,3
840,48,Male,31,Illinois,11,True,L,Teal,Free Shipping,True,Debit Card,2.6,2.8181818181818183,3
841,42,Male,24,Alabama,19,True,L,Teal,2-Day Shipping,True,PayPal,4.2,1.263157894736842,3
847,49,Male,72,Kentucky,43,True,M,Pink,Express,True,Debit Card,3.7,1.6744186046511629,3
851,68,Male,20,Connecticut,14,True,L,Turquoise,Store Pickup,True,Venmo,2.6,1.4285714285714286,3
853,34,Male,60,Florida,24,True,L,Yellow,Next Day Air,True,Debit Card,4.2,2.5,3
854,62,Male,43,Delaware,36,True,L,Orange,Free Shipping,True,Cash,4.0,1.1944444444444444,3
868,37,Male,20,Colorado,24,True,M,Turquoise,Free Shipping,True,Bank Transfer,3.1,0.8333333333333334,3
885,67,Male,91,Hawaii,35,True,L,Yellow,Express,True,Bank Transfer,4.1,2.6,3
890,59,Male,84,Arizona,51,True,S,Olive,Free Shipping,True,Venmo,2.8,1.6470588235294117,3
910,61,Male,56,Louisiana,37,True,L,Silver,Express,True,PayPal,2.7,1.5135135135135136,3
924,55,Male,24,Arkansas,8,True,M,Silver,2-Day Shipping,True,PayPal,4.2,3.0,3
926,22,Male,88,Arizona,9,True,L,Teal,Express,True,Cash,4.9,9.777777777777779,3
929,67,Male,37,Arkansas,32,True,XL,Yellow,Store Pickup,True,Cash,3.4,1.15625,3
941,48,Male,44,Colorado,16,True,S,Maroon,Store Pickup,True,PayPal,2.6,2.75,3
949,49,Male,90,Alabama,12,True,L,Olive,Express,True,Venmo,4.9,7.5,3
953,36,Male,71,Idaho,29,True,S,Red,2-Day Shipping,True,PayPal,3.1,2.4482758620689653,3
955,60,Male,74,Louisiana,19,True,S,Turquoise,Standard,True,Credit Card,3.5,3.8947368421052633,3
958,38,Male,23,Indiana,12,True,XL,Violet,Store Pickup,True,Cash,4.7,1.9166666666666667,3
968,27,Male,26,Georgia,5,True,S,Silver,Store Pickup,True,Cash,3.7,5.2,3
970,40,Male,31,California,38,True,S,Pink,Express,True,PayPal,3.2,0.8157894736842105,3
971,45,Male,66,California,5,True,S,Maroon,Free Shipping,True,Cash,4.4,13.2,3
974,60,Male,75,Colorado,31,True,M,Teal,2-Day Shipping,True,Bank Transfer,3.5,2.4193548387096775,3
979,56,Male,40,Colorado,34,True,M,Turquoise,Standard,True,Credit Card,2.5,1.1764705882352942,3
987,54,Male,96,Connecticut,37,True,S,Peach,Store Pickup,True,Bank Transfer,4.5,2.5945945945945947,3
994,51,Male,90,Iowa,26,True,M,Peach,Store Pickup,True,Cash,4.4,3.4615384615384617,3
997,29,Male,91,Delaware,33,True,L,Maroon,Standard,True,Bank Transfer,4.9,2.757575757575758,3
999,51,Male,90,Connecticut,49,True,M,White,Next Day Air,True,Bank Transfer,3.8,1.836734693877551,3
1001,43,Male,46,Georgia,2,True,M,Red,Express,True,Bank Transfer,3.9,23.0,3
1008,58,Male,62,Georgia,3,True,XL,Turquoise,Standard,True,Credit Card,4.8,20.666666666666668,3
1010,39,Male,30,Louisiana,12,True,M,Silver,Express,True,Venmo,3.1,2.5,3
1024,61,Male,71,Maine,30,True,S,Turquoise,Free Shipping,True,Bank Transfer,3.5,2.3666666666666667,3
1037,68,Male,47,Hawaii,14,True,M,Yellow,2-Day Shipping,True,Bank Transfer,3.7,3.357142857142857,3
1049,30,Male,77,Maine,20,True,L,Yellow,Standard,True,Venmo,2.7,3.85,3
1070,38,Male,81,Maryland,34,True,XL,White,Next Day Air,True,Venmo,4.3,2.3823529411764706,3
1074,22,Male,96,California,34,True,XL,Purple,Store Pickup,True,Credit Card,4.0,2.823529411764706,3
1079,37,Male,59,Arizona,50,True,M,Silver,Express,True,Credit Card,4.4,1.18,3
1085,34,Male,36,Arkansas,49,True,S,Purple,Next Day Air,True,Cash,4.1,0.7346938775510204,3
1087,53,Male,62,Alaska,28,True,M,Olive,Free Shipping,True,PayPal,3.0,2.2142857142857144,3
1089,49,Male,21,Louisiana,3,True,M,Turquoise,Free Shipping,True,PayPal,2.7,7.0,3
1090,40,Male,61,Arizona,34,True,M,Silver,Next Day Air,True,PayPal,3.8,1.7941176470588236,3
1091,38,Male,58,Connecticut,28,True,M,Violet,Store Pickup,True,Cash,4.2,2.0714285714285716,3
1099,49,Male,98,Idaho,28,True,S,Turquoise,Next Day Air,True,Credit Card,3.6,3.5,3
1102,30,Male,76,Delaware,40,True,XL,Silver,Free Shipping,True,Cash,3.0,1.9,3
1119,49,Male,65,Indiana,12,True,M,Purple,Standard,True,PayPal,4.9,5.416666666666667,3
1122,63,Male,58,Florida,26,True,XL,Peach,Express,True,Cash,3.2,2.230769230769231,3
1125,42,Male,20,Iowa,41,True,M,Orange,Express,True,Cash,4.9,0.4878048780487805,3
1128,50,Male,53,Delaware,23,True,XL,Maroon,Store Pickup,True,Debit Card,4.8,2.3043478260869565,3
1139,18,Male,36,Iowa,33,True,M,Purple,Express,True,Venmo,4.7,1.0909090909090908,3
1140,58,Male,53,Alabama,43,True,L,Purple,Standard,True,Debit Card,3.9,1.2325581395348837,3
1141,31,Male,39,Maryland,7,True,M,White,Store Pickup,True,Credit Card,2.6,5.571428571428571,3
1149,34,Male,66,Florida,11,True,M,Violet,Store Pickup,True,PayPal,2.6,6.0,3
1151,29,Male,36,Kentucky,51,True,S,Red,Next Day Air,True,Venmo,2.7,0.7058823529411765,3
1154,27,Male,41,Idaho,7,True,M,Pink,Free Shipping,True,Bank Transfer,4.0,5.857142857142857,3
1171,57,Male,62,Illinois,34,True,S,Red,Express,True,Cash,3.2,1.8235294117647058,3
1184,23,Male,39,Louisiana,5,True,M,Yellow,2-Day Shipping,True,Credit Card,4.5,7.8,3
1190,64,Male,97,Arkansas,29,True,XL,Teal,Free Shipping,True,Debit Card,4.9,3.3448275862068964,3
1193,49,Male,56,Florida,43,True,M,Turquoise,2-Day Shipping,True,Venmo,4.0,1.302325581395349,3
1194,40,Male,55,Alaska,19,True,L,Pink,2-Day Shipping,True,Credit Card,5.0,2.8947368421052633,3
1205,67,Male,94,Florida,21,True,M,Pink,2-Day Shipping,True,Credit Card,3.2,4.476190476190476,3
1206,52,Male,99,California,39,True,M,Olive,Standard,True,Bank Transfer,3.5,2.5384615384615383,3
1222,18,Male,69,Iowa,4,True,M,Red,Standard,True,Cash,4.5,17.25,3
1224,69,Male,24,Kansas,22,True,L,Red,Free Shipping,True,Bank Transfer,3.9,1.0909090909090908,3
1225,62,Male,50,Illinois,19,True,M,Yellow,Store Pickup,True,Venmo,3.7,2.6315789473684212,3
1228,27,Male,37,Illinois,20,True,L,Yellow,Store Pickup,True,Bank Transfer,4.9,1.85,3
1229,55,Male,55,Indiana,2,True,S,Yellow,Express,True,Cash,3.9,27.5,3
1236,23,Male,22,Idaho,47,True,M,Red,Store Pickup,True,PayPal,3.0,0.46808510638297873,3
1242,58,Male,51,Hawaii,35,True,XL,Pink,Express,True,Credit Card,3.1,1.457142857142857,3
1245,70,Male,76,Indiana,3,True,S,Silver,2-Day Shipping,True,Cash,3.9,25.333333333333332,3
1252,56,Male,86,Indiana,44,True,XL,Orange,Next Day Air,True,Credit Card,5.0,1.9545454545454546,3
1256,30,Male,68,Indiana,39,True,M,Peach,Standard,True,Cash,4.1,1.7435897435897436,3
1262,20,Male,29,Connecticut,3,True,L,Maroon,Next Day Air,True,Credit Card,2.8,9.666666666666666,3
1276,55,Male,32,Arkansas,2,True,S,Turquoise,Standard,True,PayPal,4.5,16.0,3
1281,30,Male,78,Georgia,40,True,L,White,2-Day Shipping,True,Venmo,4.4,1.95,3
1294,23,Male,74,Florida,31,True,XL,Yellow,Standard,True,Debit Card,4.1,2.3870967741935485,3
1300,29,Male,23,Louisiana,43,True,L,Teal,2-Day Shipping,True,Venmo,3.6,0.5348837209302325,3
1319,52,Male,93,Connecticut,20,True,M,Maroon,Express,True,Credit Card,2.7,4.65,3
1321,56,Male,31,California,20,True,XL,Teal,Free Shipping,True,Debit Card,3.1,1.55,3
1325,39,Male,77,Indiana,12,True,S,Orange,Free Shipping,True,Credit Card,3.8,6.416666666666667,3
1328,52,Male,40,Florida,38,True,M,Turquoise,Standard,True,Cash,2.8,1.0526315789473684,3
1339,56,Male,51,Alabama,44,True,S,Yellow,Standard,True,PayPal,2.6,1.1590909090909092,3
1340,36,Male,56,Indiana,6,True,L,Olive,Next Day Air,True,Bank Transfer,5.0,9.333333333333334,3
1341,40,Male,72,Idaho,6,True,M,Peach,Next Day Air,True,Debit Card,4.4,12.0,3
1343,57,Male,43,Arizona,12,True,XL,Yellow,2-Day Shipping,True,Bank Transfer,3.4,3.5833333333333335,3
1351,31,Male,71,Delaware,2,True,M,Orange,Next Day Air,True,Cash,4.3,35.5,3
1353,65,Male,89,Indiana,38,True,XL,Orange,Next Day Air,True,Credit Card,4.5,2.3421052631578947,3
1365,68,Male,75,Delaware,6,True,L,Yellow,Express,True,Cash,4.7,12.5,3
1390,59,Male,72,Illinois,9,True,L,Orange,Store Pickup,True,Debit Card,2.6,8.0,3
1391,25,Male,38,Arkansas,43,True,M,Maroon,Standard,True,Debit Card,4.3,0.8837209302325582,3
1393,31,Male,46,Arkansas,35,True,M,Yellow,Express,True,Venmo,4.2,1.3142857142857143,3
1394,46,Male,58,Idaho,15,True,L,Yellow,Express,True,PayPal,3.9,3.8666666666666667,3
1404,26,Male,20,Georgia,21,True,M,Peach,Store Pickup,True,Credit Card,3.6,0.9523809523809523,3
1409,58,Male,58,Maine,39,True,M,Yellow,Free Shipping,True,Venmo,4.1,1.4871794871794872,3
